Layer,dense_24
Weights
-0.043238454,-0.013976917,-0.06466679,-0.051058978,-0.056805566,0.022567712,0.0034428015,0.018848307,-0.050075013,-0.02989588
0.026236832,0.022769801,0.08672955,-0.03922508,-0.055492707,0.0023930967,-0.062731534,-0.08304034,-0.022719458,0.014304094
-0.0864842,-0.05500004,-0.035701472,0.07249347,-0.0029627532,-0.06670378,-0.054873988,0.0073408782,0.035074048,-0.07892138
0.013085738,0.04950527,-0.058514155,0.07432593,-0.05347035,-0.012263246,-0.0018609688,-0.064338855,-0.007396899,-0.018644325
-0.051533055,-0.016752213,-0.008638918,0.06523835,-0.010529101,0.05543863,-0.056175925,0.073351376,0.017040692,-0.07839822
-0.057150602,-0.029091626,0.0074496195,-0.01750113,0.050630607,-0.03408718,-0.032563545,0.035772108,0.070707105,0.0038220137
-0.06459896,-0.06174425,0.040337376,-0.031819414,-0.07486721,-0.024786748,0.006784357,-0.014579967,0.007934846,0.07518961
0.03829857,-0.038416,-0.072614,-0.044779457,-0.015676036,0.038969226,0.02642674,0.004075676,0.06399455,0.0065711886
0.005703807,-0.06705119,-0.01961977,-0.08274449,0.05723796,0.06065779,0.083179705,0.038062707,0.04041458,-0.004778266
0.05997286,-0.06133697,-0.055980545,-0.07484303,-0.06207385,-0.07266907,0.006724708,-0.040322248,0.07470035,-0.018416055
0.0105583295,0.035761267,-0.0035601854,0.014686704,-0.026344478,-0.018354498,-0.03548779,0.032318987,0.07123808,0.033506595
-0.03653466,0.043722324,0.058506034,0.07437623,-0.015522465,0.05425767,-0.059601955,-0.0041833445,-0.029567506,-0.076736405
0.05109079,-0.100422956,-0.23366809,-0.25737336,-0.13316777,-0.12024846,0.16216716,0.0003176245,-0.2125554,-0.094555266
-0.011068345,-0.043572355,-0.22517505,-0.25885254,-0.28446686,-0.2556334,0.18356225,-0.112472944,-0.16500448,-0.23864712
-0.09333287,-0.030201146,0.29396075,-0.08850884,-0.05980687,-0.06863706,-0.17149764,-0.030529184,-0.06791547,-0.09421539
-0.042344507,0.006449946,0.17166057,-0.011627102,0.043210622,-0.025911765,-0.0004936541,0.08079558,-0.02296101,0.0030315274
-0.010983571,-0.06335377,0.0030147582,0.040552117,0.04192514,0.067015626,0.07832255,-0.06030318,0.031594627,-0.054356076
-0.024238437,0.0320841,0.048456334,-0.05448549,0.060972072,0.031012468,0.014543183,0.061030753,-0.06074445,-0.03832304
-0.06911356,-0.033792194,0.019349761,-0.033982456,0.030953191,0.032928936,0.084320046,-0.028423972,0.0077407956,-0.0373551
0.0036651045,0.068741865,0.0033136755,0.07096926,0.03635066,0.011779889,0.008685961,0.054191075,0.041787274,0.08250255
0.026502326,0.059688546,0.057042666,0.04643538,0.02448067,0.08568034,0.015084781,-0.055777226,0.07598879,0.0799335
-0.01746726,0.08664828,-0.016761638,-0.056797337,0.020910375,-0.07631174,0.021795727,0.011017606,0.031533696,-0.048277944
-0.055462882,0.07154586,0.062478326,-0.077883005,0.07914599,0.04275038,-0.048400972,0.026353084,0.08359373,-0.085526615
-0.054945614,-0.032221097,0.042095236,-0.051094357,-0.0499084,0.059048094,-0.0388709,-0.070795685,0.055826165,0.076533936
-0.012920953,-0.057364576,-0.086490646,0.036531776,0.049788527,-0.07084667,0.08038225,-0.012685016,0.043059863,-0.04658208
-0.019684039,-0.04553511,-0.08454939,0.08245713,-0.0093635395,-0.020088933,-0.018209115,-0.04202854,0.013063274,-0.076920055
0.025599167,0.021027759,0.06124618,0.080400445,-0.04736283,-0.014740117,-0.020142078,0.077007525,0.011482,-0.023396812
0.03139753,-0.007989526,-0.054267827,-0.020981297,-0.08143399,-0.045931403,0.048190303,-0.008959293,0.062453367,-0.046175156
-0.059768505,0.080061056,0.04212024,-0.036911905,0.074004926,0.086252026,0.07150405,-0.08008472,0.081435405,0.041407056
-0.07324969,0.026540667,0.024657689,-0.026463423,-0.051527936,-0.04098055,-0.0034346133,-0.036252957,-0.0027871877,0.010054283
-0.0234107,-0.06538216,-0.0368136,0.08005095,-0.0007422641,-0.026094902,-0.007903218,0.014413685,-0.050639432,-0.032310735
0.048723675,-0.062203735,0.039144255,0.0054864213,0.010827072,0.030370228,0.073546834,0.046885557,-0.02119454,-0.0509853
-0.08958204,0.075892895,-0.2095223,-0.06630681,-0.21348895,-0.02038016,0.24877995,0.008744971,-0.09222337,-0.062074397
-0.04435539,-0.034675162,-0.15929478,0.06616972,-0.29945305,0.010103609,0.3705837,0.0035861286,-0.10804287,-0.022533715
0.054046944,0.025146466,-0.34161198,-0.07075186,-0.49798027,-0.043704618,0.36965606,-0.08861664,0.02151128,-0.13819964
0.024035359,-0.25836042,-0.24236082,-0.09896488,-0.51073956,-0.02939598,0.504157,-0.24957174,-0.021963554,-0.20103976
-0.09059248,-0.24943075,-0.08031269,-0.16622536,-0.5025073,-0.25389352,0.3951789,-0.31990007,-0.18396503,-0.27718645
-0.20451832,-0.33172935,-0.13259377,-0.2532085,-0.7067432,-0.19996965,0.48045552,-0.30120048,-0.21167704,-0.21278562
-0.4956261,-0.28637972,-0.31709746,-0.20637915,-0.64423615,-0.336988,0.635772,-0.43997452,-0.3739046,-0.4301757
0.21270752,-0.23404078,-0.32212353,-0.3039682,-0.8828957,-0.43445808,0.4577423,-0.44815534,-0.38736644,-0.59969485
0.291579,-0.25486898,-0.56837505,-0.36145756,-1.0138401,-0.29666564,0.5516881,-0.56215733,-0.37637618,-0.56265134
0.16158485,-0.39091054,-0.53719234,-0.5983633,-0.7040129,-0.5993459,0.5104255,-0.3644585,-0.655987,-0.63275236
-0.6393265,0.34782007,-0.03010965,-0.43261248,-0.18608032,-0.63130975,-0.091794424,-0.47612953,-0.518809,-0.5025508
0.19843385,0.24948817,0.1357647,-0.40535095,-0.6919323,-0.7305336,0.28145066,-0.38939494,-0.7890344,-0.34840125
0.15435237,-0.5181296,0.4901148,-0.8713053,-0.8105118,-0.8194186,-0.16554472,-0.25309306,-0.8380435,-0.26529756
0.24171463,-0.7317225,0.047724973,-0.7195848,-0.65188265,-0.88044065,0.36343566,-0.4138995,-0.5053225,-0.42231557
-0.46424854,-0.1748723,-0.63627785,-0.473657,-0.98982507,-0.421222,0.8186675,-0.07199212,-0.5166542,-0.5128037
-0.45767313,-0.11506591,-0.6112901,-0.46405673,-0.5039267,-0.60528374,0.5298762,-0.19485742,-0.55890036,-0.3711769
-0.42909965,-0.12943213,-0.49247175,-0.51317817,-0.4858327,-0.7620097,0.5292381,-0.20764695,-0.56476533,-0.42541227
-0.1507544,0.000630272,-0.37237117,-0.35238937,-0.39456907,-0.5487692,0.4425957,-0.08902452,-0.22869484,-0.27920687
-0.024461666,-0.012455467,-0.41089624,0.01406734,-0.46239087,-0.20760106,0.43645513,-0.24867022,-0.30946645,-0.42386055
-0.06935528,0.0071214526,-0.16692011,0.022891363,-0.38245085,-0.09595911,0.25656188,-0.2376847,-0.19779435,-0.18634434
-0.06272394,-0.028201569,0.08413301,0.036914513,-0.020687222,0.025696471,0.0033828616,-0.011276156,-0.04843028,0.0013485923
-0.009038545,-0.020228751,0.067691274,-0.025509179,-0.0015272424,0.04414382,-0.055473927,0.0011606887,-0.039625768,-0.03293764
0.07209847,-0.076697566,-0.03383862,0.0675321,-0.023412526,0.07356905,0.057138108,-0.08078466,-0.08329952,0.029980458
0.017779224,-0.041579396,0.04870402,0.07625375,0.08510015,0.051009007,0.070538275,0.009940416,0.021272987,0.084940515
0.06609536,-0.018627621,-0.08345388,-0.04534885,-0.031370707,-0.018424094,-0.04824157,-0.08246585,0.02363646,-0.06379937
0.058179833,-0.0541545,0.07063801,-0.05443133,0.06525121,-0.047935292,0.0060398504,-0.061211687,-0.08312749,0.051605277
-0.028629465,-0.034546435,0.034638267,0.052559327,-0.1764968,-0.04980638,0.21544954,0.049758617,0.0035662504,-0.051682577
0.27061984,-0.059393264,-0.30901444,-0.04949421,-0.31102413,-0.35347196,0.18168414,-0.19143641,-0.14592998,-0.27815935
0.3519582,-0.10842887,-0.43778276,-0.07810326,-0.5660919,-0.33064324,0.51213014,-0.23251145,-0.28373185,-0.34211817
-0.26919112,-0.12845095,-0.14206538,-0.34110844,-0.21680436,-0.23560737,0.38006592,-0.07565563,-0.15936181,0.028152792
-0.31777754,-0.1628306,-0.016589615,-0.3090973,-0.5012128,-0.10513985,0.61400414,-0.19308206,-0.2304004,-0.022036906
-0.19399884,-0.3247615,-0.17394054,-0.4574914,-0.788038,-0.42385113,0.7991581,-0.32567158,-0.46684146,-0.31482676
-0.5172061,-0.48173386,0.14924277,-0.64762974,-0.955943,-0.53380436,0.76705754,-0.3620772,-0.6224514,-0.3988901
-0.74121237,-0.32491538,0.2831099,-1.0049361,-1.2318765,-0.6258217,0.4017852,-0.69249064,-1.0791886,-0.4927686
